model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,CartPole-v1,8,0.7996467405426203,2.4104180335998535,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,CartPole-v1,8,0.7912589088819428,2.612992525100708,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,CartPole-v1,8,0.8608456982402926,3.1876163482666016,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,CartPole-v1,8,0.9463055517908163,3.8047826290130615,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,CartPole-v1,8,0.7005173233607718,0.4730110168457031,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,CartPole-v1,8,1.2960274636248201,3.113689422607422,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,CartPole-v1,8,1.572514510954042,3.2589004039764404,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,CartPole-v1,8,1.5771696795732761,3.6668756008148193,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,CartPole-v1,8,1.7590773219544351,4.394207954406738,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,CartPole-v1,8,1.8860694322989229,4.748811483383179,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,CartPole-v1,8,1.7222664295634151,6.502774715423584,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,CartPole-v1,8,1.7781183817762827,7.065679550170898,96w@8192
Moirai,Moirai level r=1,level,1,-1,CartPole-v1,8,1.6959006206652134,3.35870361328125,96w@8192
Moirai,Moirai level r=2,level,2,-1,CartPole-v1,8,1.0419535103572541,3.282660961151123,96w@8192
Moirai,Moirai level r=4,level,4,-1,CartPole-v1,8,1.359139222350843,3.836822271347046,96w@8192
Moirai,Moirai level r=6,level,6,-1,CartPole-v1,8,1.0895138721366524,4.400353193283081,96w@8192
Moirai,Moirai level r=8,level,8,-1,CartPole-v1,8,1.224031143057677,4.975129127502441,96w@8192
Moirai,Moirai level r=12,level,12,-1,CartPole-v1,8,1.031627214568419,6.3780622482299805,96w@8192
Moirai,Moirai level r=16,level,16,-1,CartPole-v1,8,1.1662211850031474,7.565361261367798,96w@8192
MLP,MLP lag 1,-,0,1,CartPole-v1,8,2.46659411053155,0.19678211212158203,96w@8192
MLP,MLP lag 4,-,0,4,CartPole-v1,8,17.613813757053293,0.2500424385070801,96w@8192
MLP,MLP lag 16,-,0,16,CartPole-v1,8,,0.002884387969970703,96w@8192
VARX,VARX lag 1,-,0,1,CartPole-v1,8,126.66817423349796,0.003382444381713867,96w@8192
VARX,VARX lag 4,-,0,4,CartPole-v1,8,14.813094474509636,0.003499269485473633,96w@8192
VARX,VARX lag 16,-,0,16,CartPole-v1,8,,0.0007848739624023438,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,CartPole-v1,16,0.5428075411968663,0.4733407497406006,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,CartPole-v1,16,0.44229597300202944,0.5369257926940918,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,CartPole-v1,16,0.3879927272811355,0.7078032493591309,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,CartPole-v1,16,0.34471605134071415,0.8633582592010498,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,CartPole-v1,16,0.4565894834496461,1.0064921379089355,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,CartPole-v1,16,0.38264130140139213,1.2988526821136475,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,CartPole-v1,16,1.018906304549112,1.5664632320404053,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,CartPole-v1,16,0.7501879023876692,0.57295823097229,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,CartPole-v1,16,0.7639425785339683,0.5921494960784912,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,CartPole-v1,16,0.8427888843489014,0.7278456687927246,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,CartPole-v1,16,0.7977303416648183,0.9049839973449707,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,CartPole-v1,16,0.9165894628648924,1.0468785762786865,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,CartPole-v1,16,0.6974529849295945,1.4119751453399658,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,CartPole-v1,16,0.8628240817626851,1.652374267578125,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,CartPole-v1,16,0.7045570152438473,1.5992648601531982,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,CartPole-v1,16,0.6954102750954286,1.8991377353668213,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,CartPole-v1,16,0.5018246768058745,2.5624301433563232,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,CartPole-v1,16,0.4313337672220195,3.1488301753997803,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,CartPole-v1,16,0.48652563801027743,3.7365639209747314,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,CartPole-v1,16,0.524529834830565,4.848999738693237,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,CartPole-v1,16,0.6242038513675074,5.695798397064209,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,CartPole-v1,16,0.8355172917888765,1.593796968460083,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,CartPole-v1,16,0.8052276322600553,1.8994770050048828,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,CartPole-v1,16,0.8828412529657645,2.620427370071411,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,CartPole-v1,16,0.8615707274647448,3.4430110454559326,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,CartPole-v1,16,0.935871499369719,4.0197227001190186,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,CartPole-v1,16,0.6594915041658796,4.9070093631744385,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,CartPole-v1,16,0.7879431827915613,5.966404914855957,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,CartPole-v1,16,0.4587173016946124,1.5208659172058105,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,CartPole-v1,16,0.5429002816118105,1.8016715049743652,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,CartPole-v1,16,0.5164734040430304,2.534008264541626,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,CartPole-v1,16,0.35010480222487966,3.128650426864624,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,CartPole-v1,16,0.37268709195889993,3.747546434402466,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,CartPole-v1,16,0.3207881407170196,4.8422324657440186,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,CartPole-v1,16,0.659319574877921,5.697356224060059,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,CartPole-v1,16,0.8382091823720572,1.510457992553711,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,CartPole-v1,16,0.6847982745158334,1.8032798767089844,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,CartPole-v1,16,0.8486605374614811,2.5473406314849854,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,CartPole-v1,16,0.836153207478705,3.233696222305298,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,CartPole-v1,16,0.8616335457565798,3.935028553009033,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,CartPole-v1,16,0.7030034274613133,5.000837087631226,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,CartPole-v1,16,0.8583695011017409,6.0415871143341064,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,CartPole-v1,16,0.7501879023876692,0.5228402614593506,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,CartPole-v1,16,1.491717413605202,3.7478384971618652,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,CartPole-v1,16,1.4362062193526355,4.315081596374512,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,CartPole-v1,16,1.4998999650946963,4.999988555908203,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,CartPole-v1,16,1.5885587810132131,6.582973003387451,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,CartPole-v1,16,1.7118772112846514,7.568277835845947,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,CartPole-v1,16,1.5803313482626513,10.983820915222168,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,CartPole-v1,16,1.8263345323885312,13.688404083251953,96w@8192
Moirai,Moirai level r=1,level,1,-1,CartPole-v1,16,1.3901723997076323,3.268876075744629,96w@8192
Moirai,Moirai level r=2,level,2,-1,CartPole-v1,16,1.0207300238057535,3.8386032581329346,96w@8192
Moirai,Moirai level r=4,level,4,-1,CartPole-v1,16,1.204507101217021,5.164546012878418,96w@8192
Moirai,Moirai level r=6,level,6,-1,CartPole-v1,16,1.060803888069165,6.983670473098755,96w@8192
Moirai,Moirai level r=8,level,8,-1,CartPole-v1,16,1.0884372513503227,7.997551918029785,96w@8192
Moirai,Moirai level r=12,level,12,-1,CartPole-v1,16,1.0772160872513095,11.157775163650513,96w@8192
Moirai,Moirai level r=16,level,16,-1,CartPole-v1,16,1.0334503814182352,14.406491041183472,96w@8192
MLP,MLP lag 1,-,0,1,CartPole-v1,16,0.8530653101209358,0.18561768531799316,96w@8192
MLP,MLP lag 4,-,0,4,CartPole-v1,16,0.8523622135581327,0.2535572052001953,96w@8192
MLP,MLP lag 16,-,0,16,CartPole-v1,16,,0.002864837646484375,96w@8192
VARX,VARX lag 1,-,0,1,CartPole-v1,16,123.73163343905642,0.003448963165283203,96w@8192
VARX,VARX lag 4,-,0,4,CartPole-v1,16,68.10203555583274,0.003545999526977539,96w@8192
VARX,VARX lag 16,-,0,16,CartPole-v1,16,,0.0007929801940917969,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,CartPole-v1,32,0.34610758044032425,0.5405590534210205,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,CartPole-v1,32,0.21051046280631985,0.7022864818572998,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,CartPole-v1,32,0.20703702123187773,0.9953980445861816,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,CartPole-v1,32,0.17274417122594876,1.28029465675354,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,CartPole-v1,32,0.3522957714721658,1.5887024402618408,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,CartPole-v1,32,0.2894146902475243,2.210156202316284,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,CartPole-v1,32,1.1246734644572658,2.6790144443511963,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,CartPole-v1,32,0.5598036344039347,0.5443904399871826,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,CartPole-v1,32,0.5697319537709993,0.7172350883483887,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,CartPole-v1,32,0.6320485059389885,1.0180504322052002,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,CartPole-v1,32,0.5984990638132998,1.313969612121582,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,CartPole-v1,32,0.7705354588821642,1.6469600200653076,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,CartPole-v1,32,0.5901845467048994,2.3297436237335205,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,CartPole-v1,32,0.6970496516568002,2.845696449279785,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,CartPole-v1,32,0.3839997061925693,1.7974827289581299,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,CartPole-v1,32,0.3234548340068292,2.5421440601348877,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,CartPole-v1,32,0.25482651068208356,3.7286229133605957,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,CartPole-v1,32,0.2620379228012738,4.866866827011108,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,CartPole-v1,32,0.28513015841171657,6.0327184200286865,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,CartPole-v1,32,0.3756462848684424,8.478979110717773,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,CartPole-v1,32,0.3281619537707742,10.601635932922363,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,CartPole-v1,32,0.6324546217690837,1.9735798835754395,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,CartPole-v1,32,0.6171453597270624,2.61320424079895,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,CartPole-v1,32,0.6191819271798706,3.798800230026245,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,CartPole-v1,32,0.5606773486249284,4.939853191375732,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,CartPole-v1,32,0.5981208116444454,6.163565635681152,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,CartPole-v1,32,0.4093223392338414,8.406442403793335,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,CartPole-v1,32,0.5010989055378166,10.826913595199585,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,CartPole-v1,32,0.3170834171923752,1.7958345413208008,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,CartPole-v1,32,0.26780703358182145,2.5369386672973633,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,CartPole-v1,32,0.20145739669622942,3.7660980224609375,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,CartPole-v1,32,0.12453271016723219,4.980438470840454,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,CartPole-v1,32,0.19272006970909225,6.096833944320679,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,CartPole-v1,32,0.20806419951507013,8.477622270584106,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,CartPole-v1,32,0.5371006462039591,10.561015605926514,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,CartPole-v1,32,0.5842142473999892,1.8070898056030273,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,CartPole-v1,32,0.4592783338872428,2.5283362865448,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,CartPole-v1,32,0.5718392815800414,3.709745168685913,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,CartPole-v1,32,0.5109020537578236,4.8633294105529785,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,CartPole-v1,32,0.6586656760349404,6.013102293014526,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,CartPole-v1,32,0.5395690541003261,8.393721103668213,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,CartPole-v1,32,0.7014071039002246,10.85830020904541,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,CartPole-v1,32,0.5598036344039347,0.5974307060241699,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,CartPole-v1,32,1.4216457892252885,4.366702318191528,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,CartPole-v1,32,1.3404189814978758,5.720899343490601,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,CartPole-v1,32,1.4620476747258473,8.133855104446411,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,CartPole-v1,32,1.474391084467939,12.077901363372803,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,CartPole-v1,32,1.5998433682503752,15.171950817108154,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,CartPole-v1,32,1.5425789449756033,23.285463094711304,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,CartPole-v1,32,1.8052674991730508,31.462434768676758,96w@8192
Moirai,Moirai level r=1,level,1,-1,CartPole-v1,32,1.327621353761574,4.350158452987671,96w@8192
Moirai,Moirai level r=2,level,2,-1,CartPole-v1,32,1.0890571638258564,5.728743553161621,96w@8192
Moirai,Moirai level r=4,level,4,-1,CartPole-v1,32,1.0445914004041774,8.203369617462158,96w@8192
Moirai,Moirai level r=6,level,6,-1,CartPole-v1,32,0.9930651445853018,11.375118494033813,96w@8192
Moirai,Moirai level r=8,level,8,-1,CartPole-v1,32,1.018759020246473,14.882920503616333,96w@8192
Moirai,Moirai level r=12,level,12,-1,CartPole-v1,32,0.9514169276621594,23.541365385055542,96w@8192
Moirai,Moirai level r=16,level,16,-1,CartPole-v1,32,1.0674991710318675,32.02002286911011,96w@8192
MLP,MLP lag 1,-,0,1,CartPole-v1,32,0.6617093639319519,0.19918346405029297,96w@8192
MLP,MLP lag 4,-,0,4,CartPole-v1,32,0.8709046977579219,0.22885513305664062,96w@8192
MLP,MLP lag 16,-,0,16,CartPole-v1,32,1.211955490065531,0.08189749717712402,96w@8192
VARX,VARX lag 1,-,0,1,CartPole-v1,32,9.494016038765764e-09,0.0034177303314208984,96w@8192
VARX,VARX lag 4,-,0,4,CartPole-v1,32,2.0090922226834258e-08,0.0035789012908935547,96w@8192
VARX,VARX lag 16,-,0,16,CartPole-v1,32,6.865525374513522,0.005062580108642578,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,CartPole-v1,64,0.29999164172652015,0.7086658477783203,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,CartPole-v1,64,0.19802466350300996,1.002244472503662,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,CartPole-v1,64,0.17899161564419366,1.6120483875274658,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,CartPole-v1,64,0.15940272181939977,2.2034671306610107,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,CartPole-v1,64,0.3929140085572583,2.7900872230529785,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,CartPole-v1,64,0.30649517394071857,3.9497716426849365,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,CartPole-v1,64,0.9296329791687634,5.074361085891724,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,CartPole-v1,64,0.5433298868424828,0.7876901626586914,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,CartPole-v1,64,0.5114501640540832,1.0876123905181885,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,CartPole-v1,64,0.5670151231918262,1.747924566268921,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,CartPole-v1,64,0.48002837317625224,2.3720409870147705,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,CartPole-v1,64,0.6728450704378477,2.865201950073242,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,CartPole-v1,64,0.49465962400976793,4.068866729736328,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,CartPole-v1,64,0.6222275759022728,5.258585453033447,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,CartPole-v1,64,0.25293854169454577,2.4980175495147705,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,CartPole-v1,64,0.20754417867161293,3.857962131500244,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,CartPole-v1,64,0.1930986506400859,6.086229562759399,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,CartPole-v1,64,0.1990811736487428,8.262496948242188,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,CartPole-v1,64,0.29049480881044626,10.810599565505981,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,CartPole-v1,64,0.2516773382863797,15.706493377685547,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,CartPole-v1,64,0.2814144446072571,20.995848655700684,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,CartPole-v1,64,0.5518518654467413,2.5029356479644775,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,CartPole-v1,64,0.4182821382746773,3.851097583770752,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,CartPole-v1,64,0.40588994973266557,6.085450172424316,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,CartPole-v1,64,0.3176395374827861,8.355489015579224,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,CartPole-v1,64,0.38390696410663694,10.711252689361572,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,CartPole-v1,64,0.21930862647432908,15.710172414779663,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,CartPole-v1,64,0.36229522850605445,21.222089529037476,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,CartPole-v1,64,0.19255795375098772,2.491253137588501,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,CartPole-v1,64,0.14443127692833016,3.895192861557007,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,CartPole-v1,64,0.13326191438161794,6.171196460723877,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,CartPole-v1,64,0.11926087291078927,8.399300813674927,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,CartPole-v1,64,0.17235317294923128,10.829160928726196,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,CartPole-v1,64,0.1491088891413837,15.572379112243652,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,CartPole-v1,64,0.4486508657365755,21.07431650161743,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,CartPole-v1,64,0.4685963331669948,2.5355634689331055,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,CartPole-v1,64,0.30277916403764915,3.690488815307617,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,CartPole-v1,64,0.42743999916415326,5.967897891998291,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,CartPole-v1,64,0.32525353008406965,8.290014505386353,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,CartPole-v1,64,0.4846954737588217,10.63843297958374,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,CartPole-v1,64,0.33488839387126346,15.567700862884521,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,CartPole-v1,64,0.610585410073924,21.226197481155396,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,CartPole-v1,64,0.5433298868424828,0.7487626075744629,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,CartPole-v1,64,1.3458252045662,5.315345048904419,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,CartPole-v1,64,1.39299654470065,8.157534837722778,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,CartPole-v1,64,1.3773428544503044,15.249931573867798,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,CartPole-v1,64,1.410848749676374,23.09997320175171,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,CartPole-v1,64,1.5660450027312107,31.75382661819458,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,CartPole-v1,64,1.477179171335946,52.279990911483765,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,CartPole-v1,64,1.7604091836973872,75.19030833244324,96w@8192
Moirai,Moirai level r=1,level,1,-1,CartPole-v1,64,1.3861167522617106,5.157881498336792,96w@8192
Moirai,Moirai level r=2,level,2,-1,CartPole-v1,64,1.0255530337609222,8.282584428787231,96w@8192
Moirai,Moirai level r=4,level,4,-1,CartPole-v1,64,1.016740048704615,15.953698635101318,96w@8192
Moirai,Moirai level r=6,level,6,-1,CartPole-v1,64,0.9970308317045862,23.885130882263184,96w@8192
Moirai,Moirai level r=8,level,8,-1,CartPole-v1,64,0.9997112918679277,32.434985876083374,96w@8192
Moirai,Moirai level r=12,level,12,-1,CartPole-v1,64,1.022720098792006,53.25105094909668,96w@8192
Moirai,Moirai level r=16,level,16,-1,CartPole-v1,64,1.0759962870321922,76.02106428146362,96w@8192
MLP,MLP lag 1,-,0,1,CartPole-v1,64,0.08496342848990374,0.44234752655029297,96w@8192
MLP,MLP lag 4,-,0,4,CartPole-v1,64,0.23085935912501315,1.1557893753051758,96w@8192
MLP,MLP lag 16,-,0,16,CartPole-v1,64,0.7662849607731395,0.5085835456848145,96w@8192
VARX,VARX lag 1,-,0,1,CartPole-v1,64,9.752408708351645e-09,0.003552675247192383,96w@8192
VARX,VARX lag 4,-,0,4,CartPole-v1,64,1.6135967736081272e-08,0.003652334213256836,96w@8192
VARX,VARX lag 16,-,0,16,CartPole-v1,64,9.011377875508428e-07,0.006887674331665039,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,CartPole-v1,128,0.24987107645955908,1.0553169250488281,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,CartPole-v1,128,0.19540511925270365,1.6536226272583008,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,CartPole-v1,128,0.2636307106975399,2.8192691802978516,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,CartPole-v1,128,0.16847936954369278,4.010350465774536,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,CartPole-v1,128,0.4462607594870863,5.23104453086853,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,CartPole-v1,128,0.28747527101726317,8.060920000076294,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,CartPole-v1,128,0.8491777091645791,10.609927654266357,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,CartPole-v1,128,0.47903235394274296,1.0139307975769043,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,CartPole-v1,128,0.4720725145786282,1.64205002784729,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,CartPole-v1,128,0.522809953799637,2.825601577758789,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,CartPole-v1,128,0.43360678332525737,4.027506589889526,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,CartPole-v1,128,0.6072425703949491,5.299534797668457,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,CartPole-v1,128,0.43441900264828137,7.949366331100464,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,CartPole-v1,128,0.5624251982313393,10.701593399047852,96w@8192
