env,model,variant,presentation,r,lag,budget,h,nmse,evalset
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,2,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,3,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,4,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,5,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,6,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,7,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,8,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,9,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,10,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,11,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,12,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,13,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,14,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,15,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,16,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,17,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,18,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,19,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,20,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,21,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,22,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,23,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,24,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,25,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,26,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,27,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,28,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,29,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,30,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,31,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,32,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,33,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,34,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,35,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,36,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,37,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,38,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,39,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,40,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,41,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,42,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,43,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,44,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,45,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,46,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,47,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,48,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,49,,32w@4030h50
Acrobot-v1,MLP,MLP lag 16,-,0,16,2,50,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,1,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,2,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,3,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,4,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,5,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,6,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,7,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,8,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,9,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,10,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,11,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,12,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,13,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,14,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,15,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,16,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,17,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,18,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,19,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,20,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,21,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,22,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,23,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,24,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,25,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,26,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,27,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,28,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,29,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,30,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,31,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,32,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,33,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,34,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,35,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,36,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,37,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,38,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,39,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,40,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,41,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,42,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,43,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,44,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,45,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,46,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,47,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,48,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,49,,32w@4030h50
Acrobot-v1,VARX,VARX lag 1,-,0,1,2,50,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,1,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,2,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,3,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,4,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,5,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,6,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,7,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,8,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,9,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,10,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,11,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,12,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,13,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,14,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,15,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,16,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,17,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,18,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,19,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,20,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,21,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,22,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,23,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,24,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,25,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,26,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,27,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,28,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,29,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,30,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,31,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,32,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,33,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,34,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,35,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,36,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,37,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,38,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,39,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,40,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,41,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,42,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,43,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,44,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,45,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,46,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,47,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,48,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,49,,32w@4030h50
Acrobot-v1,VARX,VARX lag 4,-,0,4,2,50,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,1,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,2,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,3,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,4,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,5,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,6,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,7,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,8,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,9,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,10,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,11,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,12,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,13,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,14,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,15,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,16,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,17,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,18,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,19,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,20,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,21,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,22,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,23,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,24,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,25,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,26,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,27,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,28,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,29,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,30,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,31,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,32,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,33,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,34,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,35,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,36,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,37,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,38,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,39,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,40,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,41,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,42,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,43,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,44,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,45,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,46,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,47,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,48,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,49,,32w@4030h50
Acrobot-v1,VARX,VARX lag 16,-,0,16,2,50,,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,1,1.3046327804227982,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,2,1.1628796269685806,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,3,1.196149893282609,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,4,1.4149106256260378,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,5,1.758849594218952,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,6,2.2367591218458722,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,7,2.857058415207566,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,8,3.439899174995443,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,9,4.5292396914687245,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,10,6.020732157688915,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,11,9.026007106036978,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,12,13.85116545663206,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,13,22.34271751493345,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,14,26.497870597850806,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,15,16.98764478547732,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,16,13.360403457384317,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,17,12.112424693961714,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,18,11.272341314788113,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,19,10.14163074375245,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,20,10.459348966835487,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,21,12.771030652618427,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,22,16.333791920394344,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,23,20.765984164819955,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,24,25.96302482056051,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,25,31.813027517146846,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,26,46.63553815576895,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,27,57.727032899430945,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,28,60.01809843073073,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,29,47.38490468395212,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,30,33.99160602103646,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,31,31.763219146891625,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,32,34.61257357747491,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,33,34.170470102486156,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,34,33.36022712522972,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,35,35.615835590028276,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,36,43.488620479979694,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,37,52.798079998402706,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,38,65.82657405419667,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,39,89.58435061875747,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,40,108.23191923257968,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,41,118.37527715312632,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,42,97.58113878705255,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,43,73.34972074343311,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,44,64.18983097275694,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,45,60.66343840853754,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,46,62.327411528497294,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,47,66.3260861712711,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,48,65.14723586663912,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,49,68.5672597321102,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,4,50,72.46652735011155,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,1,0.8821162516973052,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,2,1.003008287560308,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,3,1.100764884673148,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,4,1.2825916611097206,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,5,1.601466317937219,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,6,2.036348495150046,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,7,2.648039886128505,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,8,3.1086032230830933,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,9,3.9373458008622806,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,10,5.22037919195328,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,11,7.756976095451871,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,12,11.765870961969773,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,13,18.80323169438637,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,14,22.17705339802622,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,15,14.353421748962214,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,16,11.410516149153027,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,17,10.471016189962404,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,18,9.790585856393635,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,19,8.901666936403556,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,20,9.211511882376996,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,21,11.128757116664042,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,22,14.145259572126674,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,23,17.883168560432484,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,24,22.23674554119251,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,25,27.077698146494498,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,26,39.45266914796634,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,27,48.50670803397236,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,28,50.15237348347953,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,29,39.55630528457218,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,30,28.524521089293923,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,31,26.805751154510443,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,32,29.297488492008796,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,33,28.96794062638371,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,34,28.41516936787858,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,35,30.482485067110815,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,36,37.377318237983694,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,37,45.54065621280106,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,38,56.64952216109513,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,39,76.77409693251651,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,40,92.33851872651648,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,41,100.64802166942333,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,42,83.16494518076536,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,43,62.709410186535706,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,44,55.07109058891577,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,45,52.1194284777016,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,46,53.6635746019418,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,47,57.20276802970753,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,48,56.3345930685598,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,49,59.50961900153798,32w@4030h50
Acrobot-v1,Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,4,50,63.062022207592065,32w@4030h50
