model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,8,0.9640179547101478,2.143162965774536,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,8,0.5448729469722983,2.138695001602173,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,8,0.3474017784723014,2.511118173599243,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,8,0.35294019190267795,3.1991465091705322,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,8,0.3950130732525206,3.6074249744415283,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,8,0.4278123591974472,4.576622247695923,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,8,0.3837766090803092,5.440056800842285,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,8,0.6685880730898773,0.661207914352417,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,8,1.3002211301639495,3.9042322635650635,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,8,0.9746409701267543,4.174452543258667,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,8,0.8716170352215901,4.94537878036499,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,8,0.8851825242917756,6.486337661743164,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,8,0.8267855224246689,6.614334344863892,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,8,0.8848662411289725,9.008627653121948,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,8,0.717905593468,10.12415337562561,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,8,1.5286926275843247,4.346820592880249,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,8,0.931780006270653,4.311636924743652,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,8,0.9122970704442671,5.5759501457214355,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,8,0.8191911880240236,6.336401462554932,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,8,0.8537780945962391,7.2112767696380615,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,8,1.0041939683888887,9.368059635162354,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,8,0.8947379979312573,11.217164993286133,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,8,36.91104919199128,0.15439724922180176,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,8,123.9809148046288,0.12014102935791016,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,8,,0.0035200119018554688,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,8,2.327660706925625,0.004057884216308594,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,8,5.544118734190381,0.004008054733276367,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,8,,0.0008401870727539062,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,16,0.4269069176046975,0.712256908416748,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,16,0.3739075199144148,0.801680326461792,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,16,0.31654297027448436,1.1167113780975342,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,16,0.3105330820076939,1.2417526245117188,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,16,0.3065623543236186,1.4463281631469727,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,16,0.32518811671951553,1.9032702445983887,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,16,0.33392397798816803,2.238464117050171,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,16,0.4726139791186337,0.7117750644683838,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,16,0.412000496227676,0.8005239963531494,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,16,0.3097335141183661,1.070739984512329,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,16,0.2927911512436885,1.2328376770019531,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,16,0.27389742422056473,1.4448413848876953,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,16,0.2719194788518313,1.8986525535583496,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,16,0.2658007520572963,2.3632936477661133,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,16,0.36892967580416874,2.2493233680725098,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,16,0.295352811731539,2.587268829345703,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,16,0.29279595316890067,3.7116539478302,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,16,0.35922536801521093,4.738018035888672,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,16,0.3199564716186789,5.61745023727417,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,16,0.3550513996078453,7.1053924560546875,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,16,0.35801303327878475,8.259346961975098,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,16,0.3899762593521931,2.3345134258270264,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,16,0.32016326483902485,2.7091474533081055,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,16,0.30085078214229727,3.7660253047943115,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,16,0.33153229938999945,4.453732490539551,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,16,0.2947813174088907,5.3317060470581055,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,16,0.30488997263913115,6.9026877880096436,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,16,0.29995113503305015,8.49643325805664,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,16,0.46783966824942746,2.2093558311462402,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,16,0.3185316716670599,2.577354907989502,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,16,0.2832505348260226,3.6041419506073,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,16,0.33570947044311933,4.660947322845459,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,16,0.354400026635475,5.292080879211426,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,16,0.38876437081728027,6.807878494262695,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,16,0.35819623058325245,8.22522521018982,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,16,0.48800721295441507,2.1090123653411865,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,16,0.33038352488853734,2.5246551036834717,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,16,0.28156502702841485,3.361532688140869,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,16,0.33948188593155265,4.5995776653289795,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,16,0.32129453557120796,5.376788377761841,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,16,0.3666683540522313,7.029383659362793,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,16,0.30393452507616864,8.656021356582642,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,16,0.4726139791186337,0.6515281200408936,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,16,1.0598990913659512,4.175487041473389,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,16,0.7022068528129203,4.948390007019043,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,16,0.68992486151546,6.64717698097229,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,16,0.7329061272223689,9.263379335403442,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,16,0.6667846502807045,11.049149751663208,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,16,0.6681987382137309,15.834556341171265,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,16,0.6239732256622381,20.354143142700195,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,16,1.0556252309680838,4.5956127643585205,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,16,0.7351929853882728,4.982185125350952,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,16,0.6307410164781281,6.788815975189209,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,16,0.71141508176297,8.853062629699707,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,16,0.7890522868787602,11.036052703857422,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,16,0.7760848215995798,15.992415428161621,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,16,0.7497417659987891,21.471637725830078,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,16,8.930954121940234,0.09189772605895996,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,16,13.49272984923519,0.10990428924560547,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,16,,0.002894878387451172,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,16,1.8541417670628944,0.0032906532287597656,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,16,5.7643172712790784,0.003426074981689453,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,16,,0.0008213520050048828,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,32,0.4209713353682001,0.7286946773529053,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,32,0.3583438363241875,0.9859199523925781,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,32,0.3494384596707804,1.3889787197113037,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,32,0.30053194875919537,1.8988444805145264,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,32,0.28585866575024593,2.2946977615356445,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,32,0.30872986529905816,3.22098970413208,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,32,0.332331156561477,3.8882369995117188,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,32,0.4564529440362044,0.7678806781768799,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,32,0.3546161103130647,1.0251350402832031,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,32,0.3330480632648236,1.423004150390625,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,32,0.2744962532082527,1.843562364578247,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,32,0.2580098229195699,2.3183250427246094,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,32,0.2507140039048569,3.158505439758301,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,32,0.25071932891189225,3.95881724357605,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,32,0.3954265836437756,2.507769823074341,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,32,0.28154094325425066,3.596830368041992,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,32,0.2678625059002488,5.501937627792358,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,32,0.28978295840455653,7.144604921340942,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,32,0.27205032719416367,8.824031352996826,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,32,0.2882586761077663,12.0378098487854,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,32,0.331472274159136,15.008074760437012,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,32,0.4126352963072262,2.627875566482544,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,32,0.27208582688875355,3.6174051761627197,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,32,0.2550554891494402,5.437149524688721,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,32,0.268305658192231,6.872354507446289,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,32,0.25173160213676105,8.49579405784607,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,32,0.26251555081246297,11.56220006942749,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,32,0.28176028669514186,15.288119554519653,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,32,0.43726642811316946,2.585254669189453,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,32,0.30001455588883363,3.698620080947876,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,32,0.29012573500496835,5.514248609542847,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,32,0.28202786217838655,7.075551748275757,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,32,0.30812090201382375,8.70553970336914,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,32,0.3125283845902975,11.696401357650757,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,32,0.3249328248983087,14.924555540084839,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,32,0.4205267973807774,2.5093986988067627,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,32,0.27865179586925365,3.6182239055633545,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,32,0.28578299119363637,5.49007248878479,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,32,0.29562537705561787,6.742760896682739,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,32,0.2792861592470683,8.309704542160034,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,32,0.3039547044218311,11.644835472106934,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,32,0.27886621562213904,15.234633684158325,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,32,0.4564529440362044,0.7508816719055176,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,32,0.868652616874125,4.994109630584717,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,32,0.7257166314767604,6.868718862533569,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,32,0.7404415434528611,11.071470022201538,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,32,0.6799867654290153,16.32370376586914,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,32,0.6365958937149536,21.40632724761963,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,32,0.7594797575747164,35.29985547065735,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,32,0.6341849712709261,48.811110496520996,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,32,0.9046436723433439,5.29735255241394,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,32,0.7483587021901915,6.791244745254517,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,32,0.6642583230763356,11.406387567520142,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,32,0.6515902533664161,16.903131246566772,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,32,0.642937057594432,22.575106859207153,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,32,0.8175979548747834,34.96126866340637,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,32,0.7197922697603502,48.95690155029297,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,32,25.609108633861457,0.4874248504638672,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,32,29.273897041358566,0.2988581657409668,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,32,21.043389544184926,0.19807887077331543,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,32,1.2802717183439127,0.0034308433532714844,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,32,643.0727779492224,0.006070852279663086,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,32,6.1155136286128835,0.005367755889892578,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,64,0.34666446037430987,0.9893715381622314,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,64,0.293966550043617,1.3725745677947998,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,64,0.2734539661108306,2.340156078338623,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,64,0.25332742304958455,3.1718921661376953,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,64,0.24793790691926765,3.9748332500457764,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,64,0.2609850747431006,5.699407339096069,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,64,0.27339792381519984,7.383254289627075,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,64,0.368885934683352,1.0161817073822021,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,64,0.3160383618807237,1.4216747283935547,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,64,0.2690255496630835,2.298708200454712,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,64,0.2338198049337291,3.2147600650787354,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,64,0.21584796711122664,3.9554686546325684,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,64,0.22901351025326533,5.7496654987335205,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,64,0.21416974131449862,7.484171390533447,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,64,0.3177162961464097,3.4807944297790527,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,64,0.23053356427168073,5.186194658279419,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,64,0.21467687303943658,8.35875654220581,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,64,0.22678269828011077,11.617109537124634,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,64,0.20852719991477767,15.064139604568481,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,64,0.22554804040843646,22.32960796356201,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,64,0.2708178981763677,28.833145141601562,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,64,0.3353878560275076,3.7126035690307617,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,64,0.23888078386857803,5.359390497207642,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,64,0.20166569385123587,8.591477870941162,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,64,0.20958250826143252,11.979294776916504,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,64,0.18812793433297162,15.220665216445923,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,64,0.2403046970381327,22.124898672103882,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,64,0.23579499819862057,29.488874673843384,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,64,0.31235715745545783,3.6157422065734863,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,64,0.2522852664231218,5.30836033821106,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,64,0.23446250055253168,8.38911247253418,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,64,0.2452678908195818,11.736470699310303,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,64,0.23406482231562828,15.074987649917603,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,64,0.2701321933305891,22.17656683921814,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,64,0.2575202162699413,28.923020601272583,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,64,0.3200584104993973,3.4705851078033447,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,64,0.24798463448074115,5.155510902404785,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,64,0.2308146446608026,8.318032264709473,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,64,0.2554217562724128,11.597846746444702,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,64,0.21127927006766778,15.091984987258911,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,64,0.2638212364959199,22.082632064819336,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,64,0.2180423878515609,29.511787176132202,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,64,0.368885934683352,1.0744411945343018,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,64,0.791646183443154,7.536261320114136,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,64,0.7369360667590108,12.147975206375122,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,64,0.7187808791464793,22.21015977859497,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,64,0.6006765066911375,36.50254702568054,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,64,0.6292061976105039,49.7435188293457,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,64,0.6816526394088741,82.56636714935303,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,64,0.6098096581484563,120.35755848884583,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,64,0.7661335795324825,7.434839248657227,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,64,0.8013856699572189,11.341852188110352,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,64,0.612600045407117,22.456664562225342,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,64,0.6317912266313149,36.025874376297,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,64,0.5869184093816997,49.80111026763916,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,64,0.7701312887644082,83.19569158554077,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,64,0.6984863146422855,121.44613742828369,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,64,1.5400218741564495,0.5360431671142578,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,64,3.0836628701601074,1.1649439334869385,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,64,3.598210669674543,0.2588474750518799,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,64,0.8955275440497953,0.003339052200317383,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,64,17.394021311416612,0.0034723281860351562,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,64,71.87701893624683,0.0067975521087646484,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,128,0.3268758783205928,1.391826868057251,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,128,0.28458655234860913,2.3124067783355713,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,128,0.25572977978472367,4.287440776824951,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,128,0.25105360390875137,5.6396260261535645,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,128,0.2472107462503944,7.427693128585815,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,128,0.2546090855647361,11.169911861419678,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,128,0.2822067735380142,15.298762798309326,96w@4080
