model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Pendulum-v1,1024,0.0954430612914835,16.151244163513184,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Pendulum-v1,1024,0.06938820808848536,33.4545111656189,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Pendulum-v1,1024,0.04610897871255513,72.04777145385742,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Pendulum-v1,1024,0.03605656379993869,110.60528135299683,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Pendulum-v1,1024,0.039395504142929236,149.84836101531982,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Pendulum-v1,1024,0.18512529550272128,16.21550416946411,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Pendulum-v1,1024,0.09758311136303838,33.40412163734436,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Pendulum-v1,1024,0.05964031233435798,72.21533036231995,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Pendulum-v1,1024,0.04544548641281706,111.02143597602844,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Pendulum-v1,1024,0.044164688421301966,149.82421779632568,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Pendulum-v1,1024,0.27212436909829174,4.149917840957642,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,Pendulum-v1,1024,0.41085870087429943,58.449833393096924,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,Pendulum-v1,1024,0.31477257169329553,146.45159649848938,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,Pendulum-v1,1024,0.41980090750698484,406.6318254470825,96w@8192
Moirai,Moirai level r=1,level,1,-1,Pendulum-v1,1024,0.5416491723687299,60.08748412132263,96w@8192
Moirai,Moirai level r=2,level,2,-1,Pendulum-v1,1024,0.40315995913050157,147.62791085243225,96w@8192
Moirai,Moirai level r=4,level,4,-1,Pendulum-v1,1024,0.8061748379542694,405.88066720962524,96w@8192
MLP,MLP lag 1,-,0,1,Pendulum-v1,1024,0.00279888338063001,4.632267475128174,96w@8192
MLP,MLP lag 4,-,0,4,Pendulum-v1,1024,0.007424709375529901,4.561269283294678,96w@8192
MLP,MLP lag 16,-,0,16,Pendulum-v1,1024,0.05851704008154542,3.5158193111419678,96w@8192
VARX,VARX lag 1,-,0,1,Pendulum-v1,1024,0.5405021978123578,0.004774570465087891,96w@8192
VARX,VARX lag 4,-,0,4,Pendulum-v1,1024,0.005960615150645914,0.005270719528198242,96w@8192
VARX,VARX lag 16,-,0,16,Pendulum-v1,1024,0.005421788939100425,0.007876873016357422,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Pendulum-v1,4096,0.19156862022515944,18.576421976089478,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Pendulum-v1,4096,0.10483621152369123,40.55465269088745,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Pendulum-v1,4096,0.29046262776833875,18.10029697418213,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Pendulum-v1,4096,0.20405267907154548,40.528984785079956,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Pendulum-v1,4096,0.0871022351481649,71.63918972015381,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Pendulum-v1,4096,0.05460708877503009,150.1219620704651,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Pendulum-v1,4096,0.12932237958470205,71.38623929023743,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Pendulum-v1,4096,0.09239825428345244,149.72084760665894,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Pendulum-v1,4096,0.11273143380701606,72.21345686912537,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Pendulum-v1,4096,0.0877387735863339,150.15899276733398,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Pendulum-v1,4096,0.2039300887678491,71.39713621139526,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Pendulum-v1,4096,0.10685648676344144,150.1204755306244,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Pendulum-v1,4096,0.29046262776833875,18.117015838623047,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,Pendulum-v1,4096,0.8447606198319558,406.12844014167786,96w@8192
Moirai,Moirai level r=1,level,1,-1,Pendulum-v1,4096,1.5836030323199626,406.68616557121277,96w@8192
MLP,MLP lag 1,-,0,1,Pendulum-v1,4096,0.0002971563428331232,8.996689558029175,96w@8192
MLP,MLP lag 4,-,0,4,Pendulum-v1,4096,0.0003389906964340364,11.233417510986328,96w@8192
MLP,MLP lag 16,-,0,16,Pendulum-v1,4096,0.0008574257389808085,15.011386156082153,96w@8192
VARX,VARX lag 1,-,0,1,Pendulum-v1,4096,0.5305556960279878,0.009034395217895508,96w@8192
VARX,VARX lag 4,-,0,4,Pendulum-v1,4096,0.005080336192852304,0.012490510940551758,96w@8192
VARX,VARX lag 16,-,0,16,Pendulum-v1,4096,0.004119638366578914,0.027106285095214844,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Pendulum-v1,8192,0.24386396756185058,40.44287729263306,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Pendulum-v1,8192,0.3513280683717537,40.42973065376282,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Pendulum-v1,8192,0.10306054695411142,150.14770770072937,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Pendulum-v1,8192,0.15619103368762832,150.06130623817444,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Pendulum-v1,8192,0.11977324023487725,149.94577074050903,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Pendulum-v1,8192,0.21343857979644643,149.7702977657318,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Pendulum-v1,8192,0.3513280683717537,40.41464924812317,96w@8192
MLP,MLP lag 1,-,0,1,Pendulum-v1,8192,6.660092090206637e-05,33.54430627822876,96w@8192
MLP,MLP lag 4,-,0,4,Pendulum-v1,8192,0.00016847026145457586,19.40252947807312,96w@8192
MLP,MLP lag 16,-,0,16,Pendulum-v1,8192,0.0003885304826446475,18.33719491958618,96w@8192
VARX,VARX lag 1,-,0,1,Pendulum-v1,8192,0.5229108496856346,0.014670372009277344,96w@8192
VARX,VARX lag 4,-,0,4,Pendulum-v1,8192,0.004953572184585974,0.01830005645751953,96w@8192
VARX,VARX lag 16,-,0,16,Pendulum-v1,8192,0.0039199904549638885,0.025619029998779297,96w@8192
