model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,MountainCar-v0,8,0.5505561652449706,0.9854042530059814,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,MountainCar-v0,8,0.4223508526957755,0.9800238609313965,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,MountainCar-v0,8,0.22129595094035312,1.1292352676391602,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,MountainCar-v0,8,0.16556225642040842,1.3079259395599365,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,MountainCar-v0,8,0.13652239376653058,1.6126532554626465,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,MountainCar-v0,8,0.11997538765928974,2.0319325923919678,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,MountainCar-v0,8,0.12824145712752277,2.406306743621826,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,MountainCar-v0,8,0.5617359767219999,0.3105459213256836,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,MountainCar-v0,8,0.22467730842973097,2.202894449234009,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,MountainCar-v0,8,0.214853886217065,2.3009254932403564,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,MountainCar-v0,8,0.17467197628497702,2.550246477127075,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,MountainCar-v0,8,0.16258537685631447,3.0494723320007324,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,MountainCar-v0,8,0.1686001596779901,3.1643989086151123,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,MountainCar-v0,8,0.17384843379861598,4.114255428314209,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,MountainCar-v0,8,0.16827855412888784,4.570956468582153,96w@8192
Moirai,Moirai level r=1,level,1,-1,MountainCar-v0,8,3.0700141287023266,2.1581366062164307,96w@8192
Moirai,Moirai level r=2,level,2,-1,MountainCar-v0,8,0.8425710595067541,2.2920963764190674,96w@8192
Moirai,Moirai level r=4,level,4,-1,MountainCar-v0,8,0.47461540430624777,2.6796486377716064,96w@8192
Moirai,Moirai level r=6,level,6,-1,MountainCar-v0,8,0.611821319986084,3.0465023517608643,96w@8192
Moirai,Moirai level r=8,level,8,-1,MountainCar-v0,8,0.6568288250227372,3.3982179164886475,96w@8192
Moirai,Moirai level r=12,level,12,-1,MountainCar-v0,8,0.5802795430377439,4.213436603546143,96w@8192
Moirai,Moirai level r=16,level,16,-1,MountainCar-v0,8,0.43015824817351256,5.550451040267944,96w@8192
MLP,MLP lag 1,-,0,1,MountainCar-v0,8,27.8579601309331,0.240523099899292,96w@8192
MLP,MLP lag 4,-,0,4,MountainCar-v0,8,70.53316415882631,0.20394277572631836,96w@8192
MLP,MLP lag 16,-,0,16,MountainCar-v0,8,,0.0034627914428710938,96w@8192
VARX,VARX lag 1,-,0,1,MountainCar-v0,8,0.09353699016476323,0.004235744476318359,96w@8192
VARX,VARX lag 4,-,0,4,MountainCar-v0,8,502.57267138108205,0.004030942916870117,96w@8192
VARX,VARX lag 16,-,0,16,MountainCar-v0,8,,0.0007476806640625,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,MountainCar-v0,16,0.04644041826696404,0.33528780937194824,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,MountainCar-v0,16,0.024706465832493675,0.3795287609100342,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,MountainCar-v0,16,0.01970844563922998,0.49794983863830566,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,MountainCar-v0,16,0.01992681948041381,0.5744907855987549,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,MountainCar-v0,16,0.01651837617436267,0.6662733554840088,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,MountainCar-v0,16,0.017673946638360305,0.8457028865814209,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,MountainCar-v0,16,0.10320340369616633,0.9989962577819824,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,MountainCar-v0,16,0.6636774741424338,0.33827948570251465,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,MountainCar-v0,16,0.32737613324046194,0.3634684085845947,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,MountainCar-v0,16,0.16628367884881823,0.4641427993774414,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,MountainCar-v0,16,0.14758654563371687,0.552959680557251,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,MountainCar-v0,16,0.13812602655295098,0.6428427696228027,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,MountainCar-v0,16,0.10409972907667861,0.8225545883178711,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,MountainCar-v0,16,0.13899063190927957,1.0076842308044434,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,MountainCar-v0,16,0.08802818763816646,0.9836940765380859,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,MountainCar-v0,16,0.044734935449256615,1.1325631141662598,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,MountainCar-v0,16,0.024278359480656306,1.6151819229125977,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,MountainCar-v0,16,0.017037654159350497,2.0356760025024414,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,MountainCar-v0,16,0.014202252256883386,2.411223888397217,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,MountainCar-v0,16,0.011172548195691091,3.0870676040649414,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,MountainCar-v0,16,0.0480142959506361,3.491093158721924,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,MountainCar-v0,16,0.6221917776747706,1.0201451778411865,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,MountainCar-v0,16,0.3290548302352855,1.1402428150177002,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,MountainCar-v0,16,0.16493188418036422,1.614983320236206,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,MountainCar-v0,16,0.15497869233950032,2.032954692840576,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,MountainCar-v0,16,0.15433607629973028,2.4129958152770996,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,MountainCar-v0,16,0.13810542932042205,3.088024616241455,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,MountainCar-v0,16,0.12955711990360505,3.7601075172424316,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,MountainCar-v0,16,0.029022697585276928,0.9817605018615723,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,MountainCar-v0,16,0.02403219600296166,1.1433513164520264,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,MountainCar-v0,16,0.014350030466297507,1.6097462177276611,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,MountainCar-v0,16,0.011005258462690072,2.031343460083008,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,MountainCar-v0,16,0.009499525198708617,2.4128763675689697,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,MountainCar-v0,16,0.006842862841442711,3.0665299892425537,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,MountainCar-v0,16,0.016903891728714933,3.49174165725708,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,MountainCar-v0,16,0.5894103086840793,0.9828994274139404,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,MountainCar-v0,16,0.4598368842355196,1.1364924907684326,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,MountainCar-v0,16,0.23601105937277517,1.615114688873291,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,MountainCar-v0,16,0.17300894037814496,1.945984125137329,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,MountainCar-v0,16,0.14014761194603595,2.3173208236694336,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,MountainCar-v0,16,0.11065426227783778,2.982133388519287,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,MountainCar-v0,16,0.10103456769438514,3.6724839210510254,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,MountainCar-v0,16,0.6636774741424338,0.30913209915161133,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,MountainCar-v0,16,0.21758966922728915,2.3121750354766846,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,MountainCar-v0,16,0.17986502754679398,2.6873955726623535,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,MountainCar-v0,16,0.197253149520919,3.396726131439209,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,MountainCar-v0,16,0.16316725579371358,4.358882188796997,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,MountainCar-v0,16,0.1757384162989046,4.911226749420166,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,MountainCar-v0,16,0.1732554826503633,6.887224197387695,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,MountainCar-v0,16,0.18944170650056183,8.382988452911377,96w@8192
Moirai,Moirai level r=1,level,1,-1,MountainCar-v0,16,0.8288283500516609,2.3231348991394043,96w@8192
Moirai,Moirai level r=2,level,2,-1,MountainCar-v0,16,0.5632832821965833,2.7006165981292725,96w@8192
Moirai,Moirai level r=4,level,4,-1,MountainCar-v0,16,0.5534784314419199,3.5339157581329346,96w@8192
Moirai,Moirai level r=6,level,6,-1,MountainCar-v0,16,0.45049059504532557,4.373762369155884,96w@8192
Moirai,Moirai level r=8,level,8,-1,MountainCar-v0,16,0.6090095947069322,5.721553325653076,96w@8192
Moirai,Moirai level r=12,level,12,-1,MountainCar-v0,16,0.3902502232603522,7.662898063659668,96w@8192
Moirai,Moirai level r=16,level,16,-1,MountainCar-v0,16,0.39550531196189476,9.092177867889404,96w@8192
MLP,MLP lag 1,-,0,1,MountainCar-v0,16,0.7334758485303824,0.15200304985046387,96w@8192
MLP,MLP lag 4,-,0,4,MountainCar-v0,16,1.0804061963011928,0.11390304565429688,96w@8192
MLP,MLP lag 16,-,0,16,MountainCar-v0,16,,0.0028574466705322266,96w@8192
VARX,VARX lag 1,-,0,1,MountainCar-v0,16,0.10528149946869952,0.003336668014526367,96w@8192
VARX,VARX lag 4,-,0,4,MountainCar-v0,16,0.10811464689935366,0.0034270286560058594,96w@8192
VARX,VARX lag 16,-,0,16,MountainCar-v0,16,,0.0007665157318115234,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,MountainCar-v0,32,0.03789438454420925,0.341904878616333,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,MountainCar-v0,32,0.022109958295332823,0.4502873420715332,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,MountainCar-v0,32,0.016241326466075304,0.6320123672485352,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,MountainCar-v0,32,0.013752688014240746,0.8043804168701172,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,MountainCar-v0,32,0.015339337706172795,0.9903967380523682,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,MountainCar-v0,32,0.014844984161490044,1.3762524127960205,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,MountainCar-v0,32,0.0873740675763346,1.7496931552886963,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,MountainCar-v0,32,1.1327692978747999,0.38140225410461426,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,MountainCar-v0,32,0.28798261239009326,0.5015051364898682,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,MountainCar-v0,32,0.21561379490702964,0.6677885055541992,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,MountainCar-v0,32,0.14730172485777743,0.8469123840332031,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,MountainCar-v0,32,0.12790868825942112,1.0517971515655518,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,MountainCar-v0,32,0.10134266159367086,1.4499008655548096,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,MountainCar-v0,32,0.14444541238921432,1.802927017211914,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,MountainCar-v0,32,0.06877872976807571,1.2070374488830566,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,MountainCar-v0,32,0.030058095241797384,1.68800687789917,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,MountainCar-v0,32,0.014641583336128888,2.4083008766174316,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,MountainCar-v0,32,0.01121046090783885,3.169358730316162,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,MountainCar-v0,32,0.01035224409252323,3.6716299057006836,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,MountainCar-v0,32,0.010556826135443356,5.0985376834869385,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,MountainCar-v0,32,0.03534999814703741,6.382349491119385,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,MountainCar-v0,32,0.5387117950267185,1.1981732845306396,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,MountainCar-v0,32,0.32233672973726807,1.6261374950408936,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,MountainCar-v0,32,0.13732697891044396,2.351210355758667,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,MountainCar-v0,32,0.12406778227400524,3.0183699131011963,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,MountainCar-v0,32,0.1123630719303815,3.6762590408325195,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,MountainCar-v0,32,0.09380841763158,5.105581998825073,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,MountainCar-v0,32,0.09137149408350612,6.578289985656738,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,MountainCar-v0,32,0.047414266198731785,1.1343276500701904,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,MountainCar-v0,32,0.021730493771825427,1.6622118949890137,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,MountainCar-v0,32,0.007369843379083519,2.3762006759643555,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,MountainCar-v0,32,0.0054907841896461645,3.044029474258423,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,MountainCar-v0,32,0.005787876593911967,3.7344558238983154,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,MountainCar-v0,32,0.006053067384619951,5.147014379501343,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,MountainCar-v0,32,0.015917157258312137,6.534170866012573,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,MountainCar-v0,32,0.8626558714516063,1.2570786476135254,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,MountainCar-v0,32,0.4928016591430596,1.7027335166931152,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,MountainCar-v0,32,0.16030018912921898,2.4357993602752686,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,MountainCar-v0,32,0.11757405401099814,3.166675567626953,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,MountainCar-v0,32,0.1097432927989658,3.7933871746063232,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,MountainCar-v0,32,0.07324160837944704,5.127280950546265,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,MountainCar-v0,32,0.06512774845947872,6.594669342041016,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,MountainCar-v0,32,1.1327692978747999,0.3477644920349121,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,MountainCar-v0,32,0.21399022468715354,2.696756362915039,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,MountainCar-v0,32,0.19503797812063953,3.51623797416687,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,MountainCar-v0,32,0.17674993950355516,5.155177116394043,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,MountainCar-v0,32,0.1690498915337445,7.11003851890564,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,MountainCar-v0,32,0.1820297727023784,8.895005226135254,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,MountainCar-v0,32,0.1749330944719301,12.889454364776611,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,MountainCar-v0,32,0.19103098569058222,17.592962503433228,96w@8192
Moirai,Moirai level r=1,level,1,-1,MountainCar-v0,32,0.6190262551257718,3.163391351699829,96w@8192
Moirai,Moirai level r=2,level,2,-1,MountainCar-v0,32,0.6609020924351321,4.0229811668396,96w@8192
Moirai,Moirai level r=4,level,4,-1,MountainCar-v0,32,0.6019197434238458,5.9228010177612305,96w@8192
Moirai,Moirai level r=6,level,6,-1,MountainCar-v0,32,0.6203693728174473,7.800734519958496,96w@8192
Moirai,Moirai level r=8,level,8,-1,MountainCar-v0,32,0.5919237866128688,9.740997314453125,96w@8192
Moirai,Moirai level r=12,level,12,-1,MountainCar-v0,32,0.5826973792558219,13.823723554611206,96w@8192
Moirai,Moirai level r=16,level,16,-1,MountainCar-v0,32,0.612639257224653,18.03684091567993,96w@8192
MLP,MLP lag 1,-,0,1,MountainCar-v0,32,0.17882606696381642,1.1473114490509033,96w@8192
MLP,MLP lag 4,-,0,4,MountainCar-v0,32,0.3762871730187141,0.3182411193847656,96w@8192
MLP,MLP lag 16,-,0,16,MountainCar-v0,32,1.86401008565683,0.1263895034790039,96w@8192
VARX,VARX lag 1,-,0,1,MountainCar-v0,32,0.10876733876959126,0.003398895263671875,96w@8192
VARX,VARX lag 4,-,0,4,MountainCar-v0,32,0.10979981524308774,0.0035130977630615234,96w@8192
VARX,VARX lag 16,-,0,16,MountainCar-v0,32,9.977450644169506,0.00493311882019043,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,MountainCar-v0,64,0.032007533786257966,0.45541906356811523,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,MountainCar-v0,64,0.015773686077878494,0.6238701343536377,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,MountainCar-v0,64,0.010770651841072478,0.9827969074249268,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,MountainCar-v0,64,0.010100979092115452,1.3394536972045898,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,MountainCar-v0,64,0.01751708838248459,1.7018537521362305,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,MountainCar-v0,64,0.014098051700611116,2.4027466773986816,96w@8192
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,MountainCar-v0,64,0.07189596531362051,3.2484350204467773,96w@8192
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,MountainCar-v0,64,1.1815480873142996,0.46816396713256836,96w@8192
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,MountainCar-v0,64,0.35360926467665166,0.6425797939300537,96w@8192
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,MountainCar-v0,64,0.17175449416174227,1.014955759048462,96w@8192
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,MountainCar-v0,64,0.1206597200644245,1.3931553363800049,96w@8192
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,MountainCar-v0,64,0.14022128974653525,1.7708590030670166,96w@8192
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,MountainCar-v0,64,0.11401477464096907,2.4893250465393066,96w@8192
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,MountainCar-v0,64,0.11159896070766781,3.2724952697753906,96w@8192
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,MountainCar-v0,64,0.05608328157443417,1.6223924160003662,96w@8192
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,MountainCar-v0,64,0.017989214934860717,2.4332528114318848,96w@8192
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,MountainCar-v0,64,0.008580531142493667,3.7871696949005127,96w@8192
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,MountainCar-v0,64,0.008095751911294935,5.141567945480347,96w@8192
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,MountainCar-v0,64,0.010433390763142418,6.583667755126953,96w@8192
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,MountainCar-v0,64,0.006679207153014548,9.602812051773071,96w@8192
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,MountainCar-v0,64,0.03682166532665394,12.431493759155273,96w@8192
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,MountainCar-v0,64,0.32387002617164623,1.6207749843597412,96w@8192
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,MountainCar-v0,64,0.20036258203587687,2.4194087982177734,96w@8192
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,MountainCar-v0,64,0.14843138478680895,3.7749698162078857,96w@8192
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,MountainCar-v0,64,0.14326185023630553,5.143540143966675,96w@8192
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,MountainCar-v0,64,0.11151429606198851,6.579464673995972,96w@8192
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,MountainCar-v0,64,0.0841046798442411,9.524082660675049,96w@8192
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,MountainCar-v0,64,0.09146257432548374,12.83401870727539,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,MountainCar-v0,64,0.0331457006714785,1.6122446060180664,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,MountainCar-v0,64,0.01373692617924068,2.423434257507324,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,MountainCar-v0,64,0.005131448887601003,3.8483664989471436,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,MountainCar-v0,64,0.004269160819639116,5.239513397216797,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,MountainCar-v0,64,0.004970930117897331,6.558776617050171,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,MountainCar-v0,64,0.0036139634130281403,9.526618003845215,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,MountainCar-v0,64,0.015507808117211745,12.507502555847168,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,MountainCar-v0,64,0.6629525280929303,1.621453046798706,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,MountainCar-v0,64,0.3180265693044256,2.337939739227295,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,MountainCar-v0,64,0.1705888225930906,3.7326810359954834,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,MountainCar-v0,64,0.11744205306199221,5.138298034667969,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,MountainCar-v0,64,0.09311384159897329,6.6320481300354,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,MountainCar-v0,64,0.06375614461461626,9.590714454650879,96w@8192
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,MountainCar-v0,64,0.05296214211249494,12.838459253311157,96w@8192
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,MountainCar-v0,64,1.1815480873142996,0.46831631660461426,96w@8192
Moirai,Moirai diff r=1,diff,1,-1,MountainCar-v0,64,0.20330442454288988,3.5664563179016113,96w@8192
Moirai,Moirai diff r=2,diff,2,-1,MountainCar-v0,64,0.2086301882557866,5.285113573074341,96w@8192
Moirai,Moirai diff r=4,diff,4,-1,MountainCar-v0,64,0.1980689807289514,8.995378255844116,96w@8192
Moirai,Moirai diff r=6,diff,6,-1,MountainCar-v0,64,0.18223257417554864,13.19104814529419,96w@8192
Moirai,Moirai diff r=8,diff,8,-1,MountainCar-v0,64,0.18697105183177237,17.60326647758484,96w@8192
Moirai,Moirai diff r=12,diff,12,-1,MountainCar-v0,64,0.18855795450410637,27.92857336997986,96w@8192
Moirai,Moirai diff r=16,diff,16,-1,MountainCar-v0,64,0.20740109564706077,39.21600794792175,96w@8192
Moirai,Moirai level r=1,level,1,-1,MountainCar-v0,64,0.6156984613276434,3.521305561065674,96w@8192
Moirai,Moirai level r=2,level,2,-1,MountainCar-v0,64,0.7496362813799315,5.307931661605835,96w@8192
Moirai,Moirai level r=4,level,4,-1,MountainCar-v0,64,0.8116704193518754,9.090368270874023,96w@8192
Moirai,Moirai level r=6,level,6,-1,MountainCar-v0,64,0.889590306738255,13.18932580947876,96w@8192
Moirai,Moirai level r=8,level,8,-1,MountainCar-v0,64,0.880909923100546,18.10419201850891,96w@8192
Moirai,Moirai level r=12,level,12,-1,MountainCar-v0,64,1.0269480840298604,28.269274711608887,96w@8192
Moirai,Moirai level r=16,level,16,-1,MountainCar-v0,64,1.0033148265470557,40.37808299064636,96w@8192
MLP,MLP lag 1,-,0,1,MountainCar-v0,64,0.09060525420098871,0.28415822982788086,96w@8192
MLP,MLP lag 4,-,0,4,MountainCar-v0,64,0.11127499023572673,1.3988420963287354,96w@8192
MLP,MLP lag 16,-,0,16,MountainCar-v0,64,0.3498898612720622,0.1630866527557373,96w@8192
VARX,VARX lag 1,-,0,1,MountainCar-v0,64,0.10858130161543975,0.0042531490325927734,96w@8192
VARX,VARX lag 4,-,0,4,MountainCar-v0,64,0.10947619671351838,0.004641294479370117,96w@8192
VARX,VARX lag 16,-,0,16,MountainCar-v0,64,4.517800548438151,0.005278110504150391,96w@8192
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,MountainCar-v0,128,0.029559481765948505,0.6428132057189941,96w@8192
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,MountainCar-v0,128,0.011088248210048621,0.9979088306427002,96w@8192
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,MountainCar-v0,128,0.006912236976101458,1.7087738513946533,96w@8192
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,MountainCar-v0,128,0.00775677945449646,2.5201780796051025,96w@8192
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,MountainCar-v0,128,0.020922314918446545,3.23309588432312,96w@8192
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,MountainCar-v0,128,0.012376004758776718,4.775147438049316,96w@8192
