env,model,variant,presentation,r,lag,budget,h,nmse,evalset
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,34,2.0417707513920362,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,35,2.1685705579666705,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,36,2.3127118561425513,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,37,2.4660129325540368,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,38,2.6215455553505063,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,39,2.7835351559509216,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,40,2.975681697488952,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,41,3.181517142653604,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,42,3.3922546145451444,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,43,3.615183540057755,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,44,3.847045775932936,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,45,4.1121577843607655,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,46,4.380080853738109,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,47,4.691373770090507,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,48,5.0114234722121385,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,49,5.3433804550582655,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,2,50,5.718481403071321,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,1,0.1284320965686169,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,2,0.09751932542459843,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,3,0.1419540205889775,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,4,0.1248199763854087,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,5,0.13133909162646304,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,6,0.15322672626077227,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,7,0.17253418944840768,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,8,0.19578456990620657,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,9,0.2285289292482032,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,10,0.2674600500066239,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,11,0.3011839576546276,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,12,0.33887393022682444,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,13,0.37654816671238256,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,14,0.4225849753572656,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,15,0.47231046464532156,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,16,0.5176664665064585,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,17,0.5745838426581409,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,18,0.6305311556076322,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,19,0.6907414220658475,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,20,0.7609260758602747,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,21,0.8314344205163708,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,22,0.9065700266249812,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,23,0.9772745672336756,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,24,1.059482678247206,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,25,1.1438913629870862,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,26,1.2251602602062106,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,27,1.3112632980203514,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,28,1.4019600958384477,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,29,1.4995597870163322,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,30,1.595383417191552,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,31,1.6916823062923303,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,32,1.8074703409364123,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,33,1.9243133962812102,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,34,2.041792384999053,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,35,2.168595151137305,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,36,2.3127384186525757,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,37,2.466039790792404,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,38,2.6215740578305553,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,39,2.7835665058544903,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,40,2.9757127231209104,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,41,3.1815519627123185,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,42,3.392291164290639,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,43,3.6152178181588233,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,44,3.8470807865298786,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,45,4.11218921387958,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,46,4.380116297255807,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,47,4.691414178961669,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,48,5.011468092330684,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,49,5.343428661506968,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,2,50,5.718530872934199,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,1,1.544296233162101,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,2,1.1088079573335792,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,3,1.1902375537862055,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,4,1.0989909434575824,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,5,1.1263864367175391,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,6,1.1155322700422212,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,7,1.1036932878252643,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,8,1.103471128823473,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,9,1.1041210827083316,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,10,1.083525865589209,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,11,1.0718974942917172,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,12,1.059133385119241,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,13,1.058627245314515,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,14,1.0604377308250519,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,15,1.0505214668085179,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,16,1.047441130004726,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,17,1.0558062283528042,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,18,1.0415446050648023,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,19,1.038580660956096,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,20,1.0413331341764698,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,21,1.0379016477491603,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,22,1.0378896955663912,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,23,1.0282759484345712,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,24,1.029425012702239,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,25,1.0260185291359423,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,26,1.0259832547778345,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,27,1.0232790709392452,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,28,1.021340870804573,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,29,1.0195291572403864,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,30,1.0167348495590776,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,31,1.0155884857084945,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,32,1.0166078621622119,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,33,1.0148426889539044,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,34,1.012754122224334,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,35,1.0125933673403786,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,36,1.0128284946239303,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,37,1.0106724108398661,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,38,1.0104435905445444,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,39,1.0081624356875971,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,40,1.0075089091005849,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,41,1.00590189085193,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,42,1.0044460192420384,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,43,1.0034398549926467,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,44,1.0024937651892964,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,45,1.0015979158325654,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,46,0.9996417754766116,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,47,0.99957101000559,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,48,0.9979272870962895,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,49,0.9975962224588025,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,level,1,-1,2,50,0.9977335795508078,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,1,0.8449019460846791,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,2,0.9030747535173249,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,3,1.0064999803145895,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,4,1.022389215760225,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,5,1.0519254054278946,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,6,1.0793308321773174,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,7,1.090507811145279,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,8,1.1152759371631578,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,9,1.118770467757129,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,10,1.0980047152438686,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,11,1.0750542228950235,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,12,1.0411135723378002,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,13,1.0300248942253032,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,14,1.0303582366291488,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,15,1.02668018196016,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,16,1.0328311113062876,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,17,1.0405032843504134,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,18,1.0364785312905105,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,19,1.0363374158821004,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,20,1.0434419961400514,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,21,1.0414706692773381,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,22,1.0401832561042244,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,23,1.0304458010589577,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,24,1.0230879206509789,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,25,1.013716792602688,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,26,1.0148730996576933,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,27,1.0140829112985603,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,28,1.01545655675605,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,29,1.015382458969313,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,30,1.0144475093998364,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,31,1.0145649425910022,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,32,1.0166211404208252,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,33,1.0135349945329577,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,34,1.0130201468211322,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,35,1.0121998726248953,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,36,1.0088213514360742,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,37,1.0058098949161467,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,38,1.005879797482101,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,39,1.0048607759751256,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,40,1.0055368368199011,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,41,1.004628810382118,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,42,1.0032612775716185,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,43,1.0034281520436852,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,44,1.0016960882638826,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,45,1.0012185301200995,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,46,1.0001607442501086,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,47,0.998910588995924,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,48,0.998960945463435,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,49,0.9985578311795611,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=2,level,2,-1,2,50,0.9984800773816012,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,1,0.504200551191043,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,2,0.8007220785372335,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,3,1.0281238753618016,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,4,1.1080832559394356,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,5,1.1322931755769006,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,6,0.9946126387686233,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,7,0.9803166006587629,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,8,1.041722734334562,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,9,1.0699854316892312,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,10,1.085631435929493,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,11,1.079598461908526,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,12,1.0237545055988133,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,13,1.0010815236377903,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,14,1.0234060328874008,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,15,1.0289495083169298,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,16,1.0478554949271994,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,17,1.0473727202807361,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,18,1.0091927256213986,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,19,1.007032420837893,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,20,1.024662702751192,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,21,1.0334081108469944,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,22,1.040408580577902,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,23,1.0357610030847684,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,24,1.015015307090708,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,25,1.005681635792354,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,26,1.0121529049759819,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,27,1.014181197207153,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,28,1.0209828795674658,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,29,1.0197414316549676,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,30,1.0044176803255744,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,31,1.004171518945092,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,32,1.010293102989043,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,33,1.0117370150937335,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,34,1.0138999272543763,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,35,1.0147251036550167,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,36,1.0073226255154588,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,37,1.0032595935968949,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,38,1.0056333697813942,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,39,1.0056319246322394,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,40,1.0062294681205133,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,41,1.0055472382626889,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,42,1.0019871500174289,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,43,1.0026249374260146,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,44,1.0006554407704669,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,45,1.0006891494038335,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,46,0.9990305628962095,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,47,0.998600658968404,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,48,0.9991153705557693,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,49,1.00002328127303,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=4,level,4,-1,2,50,0.9969555762486125,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,1,0.2772809475636706,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,2,0.5473949678082246,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,3,0.8544870340148727,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,4,0.7611938343641331,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,5,0.8388121037410736,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,6,0.9276623080016696,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,7,1.0032004265040955,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,8,0.9607950965078741,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,9,0.9503566150001177,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,10,0.9888651623523121,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,11,1.01612047251538,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,12,0.9751729199205065,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,13,1.0055694240244675,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,14,1.039236699105544,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,15,1.0514005207043022,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,16,1.0145016103711066,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,17,0.9922748739455383,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=6,level,6,-1,2,18,1.0017149927402127,32w@8142h50
